Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Romania,ROM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,26.26371002,18.05732918,12.26634979,9.762339592,8.891869545,4.643539906,7.223100185,7.690020084,8.143500328,5.842820168,2.745160103,1.065119982,2.22626996,4.555270195,4.760169983,5.351930141,5.662859917,6.444180012,7.299099922,8.530309677,..,..,..
Romania,ROM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.084970988,..,..,..,..,..,..
Russian Federation,RUS,Battle-related deaths (number of people),VC.BTL.DETH,191,220,..,145,229,1754,2721,..,..,5854,2907,791,753,480,1151,668,259,176,404,696,418,356,516,321,168,84
Russian Federation,RUS,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.86500453,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,3.250809908,6.932869911,..,..,..,..,..,..,..,..,..,..,7.937719822,7.07570982,5.744559765,4.490369797,..,3.290590048,3.282629967,3.082329988,4.459909916,..
Russian Federation,RUS,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,3.15128994,6.559120178,..,..,..,..,..,..,..,..,..,..,6.380040169,5.783329964,4.662580013,3.019419909,..,2.14793992,2.03350997,1.87638998,3.08197999,..
Russian Federation,RUS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,3.201999903,6.749810219,..,..,..,..,..,..,..,..,..,..,7.179039955,6.4457798,5.216829777,3.772619963,..,2.73319006,2.673229933,2.493930101,3.787460089,..
Russian Federation,RUS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.132700497,..,..,..,..,..,..
Rwanda,RWA,Battle-related deaths (number of people),VC.BTL.DETH,1126,153,87,353,1054,..,60,535,1095,..,..,2044,..,..,..,..,..,..,..,..,..,..,13,1,..,..
Rwanda,RWA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,33.1,..,..,..,..,..,..,..,7.5,..,19.1,5.000835,..,..,..,..
Rwanda,RWA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,36.1,..,..,..,..,..,..,..,8,..,18.4,4.992462,..,..,..,..
Rwanda,RWA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,30.3,..,..,..,..,..,..,..,7,..,19.8,5.009021,..,..,..,..
Rwanda,RWA,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.846196856,..,..,..,..,0.917885887,..,..,..,..,..
Rwanda,RWA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,21.67733955,..,..,19.10453987,12.35379982,..,..,..,..,..,..,..,..,..,5.155670166,..,..
Rwanda,RWA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,20.86066055,..,..,16.89981079,10.73311043,..,..,..,..,..,..,..,..,..,2.61142993,..,..
Rwanda,RWA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,21.26571083,..,..,17.99011993,11.52931976,..,..,..,..,..,..,1.493010044,..,..,3.878690004,..,..
Rwanda,RWA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.295973166,..,..,..,..,..,..
Samoa,WSM,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.63806767,..,..,..,..,..,..,..
Samoa,WSM,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,8.071310043,..,..,..,6.755090237,7.733170033,9.862779617,6.971839905,..,..,..,..,..,..,..,..,3.551529884,6.02159977,5.134079933,..,3.392829895,..
Samoa,WSM,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,4.996029854,..,..,..,0.536740005,6.85710001,6.986060143,3.387900114,..,..,..,..,..,..,..,..,2.897629976,3.840389967,2.562619925,..,1.904629946,..
Samoa,WSM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,6.627449989,..,..,..,3.801970005,7.315529823,8.490050316,5.263239861,..,..,..,..,..,1.629760027,..,0.266739994,3.234590054,4.962279797,3.885240078,..,2.673700094,..
Samoa,WSM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..
San Marino,SMR,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.876399994,..,..,6.798250198,..,..,..
San Marino,SMR,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.026350021,..,..,7.09676981,..,..,..
San Marino,SMR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.002369881,5.85916996,..,6.935389996,..,..,..
San Marino,SMR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,16.51399994,..,..,..,..,..,..,..,8.39741993,6.956920147,7.099470139,6.124040127,..,..,5.51444006,4.225900173,3.203500032
Sao Tome and Principe,STP,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,18.50165939,..,..,..,..,..,..,..,6.98555994,6.186749935,3.51673007,4.063990116,..,..,5.064809799,4.732069969,5.412889957
Sao Tome and Principe,STP,Children out of school (% of primary school age),SE.PRM.UNER.ZS,3.310300112,..,..,..,..,..,..,..,..,17.50152016,..,..,2.190759897,1.282989979,0.958509982,1.05448997,..,7.697130203,6.574890137,5.322169781,5.101890087,..,..,5.291279793,4.477129936,4.300179958
Sao Tome and Principe,STP,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,Battle-related deaths (number of people),VC.BTL.DETH,..,101,..,..,..,..,..,..,..,..,..,..,..,..,58,31,11,2,..,..,..,..,..,..,..,78
Saudi Arabia,SAU,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.35451031,9.774689674,9.70897007,7.721030235,2.705650091,2.053459883,..
Saudi Arabia,SAU,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.63286972,9.527299881,8.792739868,6.099309921,5.220200062,5.047780037,..
Saudi Arabia,SAU,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.98363972,9.653169632,9.259810448,6.927179813,3.934099913,3.513689995,..
Saudi Arabia,SAU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.005660491,..,..,..,..,..,..
Senegal,SEN,Battle-related deaths (number of people),VC.BTL.DETH,58,..,76,233,..,299,..,319,242,..,47,33,..,39,..,..,..,..,..,..,..,25,..,..,..,..
Senegal,SEN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5,..,..,..,..,..,13.1,..,..,..,..
Senegal,SEN,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4,..,..,..,..,..,17.6,..,..,..,..
Senegal,SEN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6,..,..,..,..,..,8.7,..,..,..,..
Senegal,SEN,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.317440845,..,..,..,..
Senegal,SEN,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,48.88417053,..,49.16807175,..,..,..,44.90171051,41.22333145,39.49449158,40.55167007,38.49341965,..,..,32.64159012,36.15578842,35.46480942,33.62403107,31.6212101,31.60934067,31.89776993,31.66460037,31.68460083,29.53961945,..,30.1521492,..
Senegal,SEN,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,61.85609055,..,61.37311172,..,..,..,55.76123047,51.53303146,48.63356018,50.01691818,45.91770172,..,..,38.18328094,38.49222946,37.02793121,34.06079102,31.00865936,29.60066032,28.94215012,27.86544991,27.27939987,23.99620056,..,24.1061306,..
Senegal,SEN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,55.31809998,..,55.21831131,..,54.27357101,..,50.28261185,46.33055115,44.02170181,45.24108124,42.1722908,..,..,35.39091873,37.3147583,36.24008179,33.8406601,31.31735992,30.61311913,30.43242073,29.78204918,29.50312996,26.79480934,..,27.16136932,..
Senegal,SEN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.597670115,..,..,..,..,..,..
Serbia,SRB,Battle-related deaths (number of people),VC.BTL.DETH,..,3022,142,..,..,..,..,..,1235,1398,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9,..,..,..,..,..,..,..,..,17.9379,..
Serbia,SRB,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.2,..,..,..,..,..,..,..,..,23.42707,..
Serbia,SRB,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6,..,..,..,..,..,..,..,..,12.88802,..
Serbia,SRB,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.15486174,..,..,58.8729444,..,..,..,..,..
Serbia,SRB,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.163259998,1.602689981,1.923050046,3.518539906,5.310369968,3.000139952,4.023419857,3.988260031,1.675449967,..
Serbia,SRB,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.110399999,1.710630059,2.084490061,4.32336998,5.624660015,2.742949963,3.637049913,3.309760094,1.133249998,..
Serbia,SRB,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.296409994,0.13752,1.655320048,2.001929998,3.911999941,5.463630199,2.875099897,3.83585,3.658479929,1.411730051,..
Serbia,SRB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.010660574,..,..,..,..,..,..
Seychelles,SYC,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,11.52239037,10.10669994,9.771989822,8.991270065,..,..,..,8.513899803,14.76749039,6.475130081,4.104949951,4.325409889,3.738320112,..,..,..,..,..,..,..,..,5.87251997,..
Seychelles,SYC,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,12.67897987,8.117770195,6.821080208,6.843780041,..,..,..,5.097720146,12.97929001,6.552959919,5.354849815,4.642680168,5.286089897,..,..,..,..,..,..,..,..,4.734680176,..
Seychelles,SYC,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,12.08858013,9.133919716,8.328129768,7.942279816,..,0.555509984,..,6.852920055,13.89605045,6.513160229,4.716849804,4.480720043,4.49394989,..,..,..,..,..,..,..,..,5.314960003,..
Seychelles,SYC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.078021324,..,..,..,..,..,..
Sierra Leone,SLE,Battle-related deaths (number of people),VC.BTL.DETH,..,552,218,410,628,1472,570,748,3287,3153,382,50,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,65,..,..,..,..,62.7,..,14.9,53.7,..,39.9,..,..,59.2,..,..
Sierra Leone,SLE,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,64.7,..,..,..,..,63.6,..,14.9,55,..,40.8,..,..,60.7,..,..
Sierra Leone,SLE,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,65.4,..,..,..,..,61.8,..,14.9,52.5,..,39.1,..,..,57.5,..,..
Sierra Leone,SLE,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.025,..,..,..
Sierra Leone,SLE,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.321239948,..,..,..
Sierra Leone,SLE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.67632997,..,..,..
Sierra Leone,SLE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.247016284,..,..,..,..,..,..
Singapore,SGP,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.71547741,..,..,..,..,..,..
Slovak Republic,SVK,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.044927135,..,..,..,..,..,..
Slovenia,SVN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,7.184329987,5.398600101,4.49725008,2.484450102,3.450079918,5.583899975,3.710380077,3.209520102,2.206160069,0.354939997,0.952679992,1.564949989,1.750759959,1.81930995,2.21897006,2.64963007,3.136559963,2.689049959,3.041340113,2.691869974,..
Slovenia,SVN,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,7.088409901,5.383450031,4.955870152,2.229850054,3.584490061,3.2771101,4.015639782,3.170389891,2.354439974,0.209020004,1.740910053,2.265010118,2.454119921,2.343499899,2.459280014,2.681849957,2.5369699,1.790310025,1.94054997,1.642439961,..
